X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
10.6725000,45.9849400,1,50,0,0
10.8618600,46.0327500,1,50,0,0
10.8509200,46.0307200,1,50,0,0
10.8474400,46.0313100,1,50,0,0
10.8411400,46.0284400,1,40,0,0
10.8686400,46.0310600,1,50,0,0
10.8673100,46.0208300,1,50,0,0
10.8773600,46.0389400,1,50,0,0
10.9605300,45.7408600,1,50,0,0
10.9569700,45.7396900,1,50,0,0
11.0158900,45.7810600,1,50,0,0
11.0620800,45.8416400,2,,0,0
11.0108100,45.8818100,1,50,0,0
11.1205800,45.9250600,1,50,0,0
11.2955800,46.0084700,1,50,0,0
11.2665600,46.0167500,1,50,0,0
11.2645000,46.0192800,1,50,0,0
11.0524400,46.3398600,1,50,0,0
11.0520300,46.3392500,1,50,0,0
11.1517500,46.6580800,1,50,0,0
11.1773900,46.6450800,1,50,0,0
11.1613300,46.6125300,1,50,0,0
11.4530600,46.4994400,1,50,0,0
11.6919400,46.4378100,1,50,0,0
12.3711900,46.2744200,1,50,0,0
12.6319200,46.1391900,1,50,0,0
12.7045300,46.1584700,1,50,0,0
12.8821700,46.1603900,1,50,0,0
12.9385600,46.0848900,2,,0,0
12.3728300,42.0630300,1,90,0,0
12.8424700,45.9549400,2,,0,0
12.8356100,45.9459200,1,50,0,0
12.8411700,45.9370600,1,50,0,0
12.5076700,45.9509400,1,50,0,0
12.5391100,45.9326400,1,50,0,0
11.7016100,45.6364200,1,50,0,0
11.6512800,45.4259400,1,50,0,0
11.6550600,45.4183900,1,50,0,0
11.6472200,45.3933300,1,50,0,0
11.7134200,45.3772800,1,50,0,0
12.6324700,44.0145000,1,50,0,0
12.4151400,43.2183100,1,50,0,0
12.5669700,43.0949700,1,50,0,0
12.5434200,43.1037800,1,50,0,0
12.5418100,43.1030800,1,50,0,0
12.5431900,43.0943900,1,50,0,0
12.5364400,43.1211700,1,50,0,0
12.3283600,43.0953100,1,50,0,0
12.5628600,43.0758300,1,50,0,0
12.5592200,43.0392200,1,50,0,0
12.5541900,43.0307500,1,50,0,0
12.4751700,42.8668100,1,50,0,0
12.4743900,42.8656700,1,50,0,0
12.4903100,42.7502200,1,50,0,0
12.7263900,42.7582800,1,50,0,0
12.7254700,42.7603900,1,50,0,0
10.9340800,45.8546400,1,50,0,0
11.8760300,44.5687500,1,50,0,0
11.8561400,44.4424400,1,50,0,0
11.8646900,44.4427200,1,50,0,0
11.8872500,44.3856700,1,50,0,0
11.7406900,45.2221400,1,50,0,0
11.8230800,44.3845600,1,50,0,0
11.8650300,45.6678100,1,70,0,0
10.9431400,46.6373900,1,50,0,0
12.1754400,45.4236900,1,70,0,0
10.7245600,44.9780300,1,50,0,0
12.0278900,44.4850300,1,50,0,0
10.7747800,46.6245000,1,50,0,0
11.8889400,44.4431900,1,50,0,0
11.9018900,46.4985300,1,50,0,0
11.5621900,46.5417500,1,50,0,0
12.0199200,44.5107800,1,50,0,0
11.8151100,44.4502200,1,50,0,0
11.9700800,44.4620600,1,50,0,0
11.7420300,45.4065300,1,50,0,0
7.5742500,45.2458600,2,,0,0
11.8822800,45.6892800,2,,0,0
12.9990600,45.8728300,1,90,0,0
12.5610800,46.5600300,1,50,0,0
7.4791100,44.3313100,1,50,0,0
11.7087200,46.5598600,1,50,0,0
7.8034400,45.5862800,1,50,0,0
11.8906400,44.5146100,1,50,0,0
16.4396900,39.7234200,1,70,0,0
12.5805300,46.5654200,1,50,0,0
11.9104400,44.5082500,1,50,0,0
11.7038300,46.5613300,1,50,0,0
12.0152500,45.6774200,1,70,0,0
11.2388600,46.2728900,1,50,0,0
12.3704200,45.7262200,1,50,0,0
7.3159200,44.7540600,1,50,0,0
16.2909700,39.6898900,1,70,0,0
7.4255300,45.0946100,1,50,0,0
9.5600000,45.7967800,1,50,0,0
9.5628900,45.7958300,1,50,0,0
9.5544700,45.7998100,1,50,0,0
8.8876400,45.6066100,1,50,0,0
14.1868100,40.9866900,1,60,0,0
8.6151700,45.1939200,1,50,0,0
11.9297500,45.3588900,1,50,0,0
11.8930000,46.5750300,1,50,0,0
11.8964400,46.6036900,1,50,0,0
11.8478600,46.5527200,1,50,0,0
11.7111100,45.8225300,1,50,0,0
11.1468900,46.6519700,1,50,0,0
11.1408300,46.6556900,1,50,0,0
11.1467200,46.6491900,1,50,0,0
12.2406900,44.6308100,1,90,0,0
8.9309200,45.6908100,2,,0,0
8.9316400,45.6901900,2,,0,0
7.3992500,45.1095000,1,50,0,0
12.0488100,44.4426400,1,50,0,0
11.8822500,45.3956900,3,50,0,0
9.0541700,45.6757500,1,50,0,0
9.0318900,45.7250000,1,50,0,0
9.0192200,45.7235000,1,50,0,0
8.6766100,45.7910000,1,90,0,0
9.1906100,45.5705600,2,,0,0
9.1944200,45.5530600,2,,0,0
9.1933900,45.5528300,2,,0,0
9.1861100,45.5530000,2,,0,0
8.8763900,45.7046400,2,,0,0
10.6988600,44.9628300,1,50,0,0
10.6871900,45.4082800,1,50,0,0
13.4527800,45.8018100,1,50,0,0
12.3047200,42.2187500,1,50,0,0
7.3938600,45.1273100,1,50,0,0
7.4024200,45.0971100,1,50,0,0
12.3361700,46.7082500,1,60,0,0
16.4486400,39.7236900,1,90,0,0
7.7491400,45.0920800,2,,0,0
7.4111400,45.0948600,1,50,0,0
10.7705300,46.6262800,1,50,0,0
12.1776100,44.8116400,1,70,0,0
7.3930000,45.1221900,1,50,0,0
9.3027800,45.6101400,1,50,0,0
9.1339400,45.5794700,2,,0,0
9.1330300,45.5794200,2,,0,0
9.1335000,45.5792200,2,,0,0
9.1340600,45.5771400,2,,0,0
9.1333100,45.5770600,2,,0,0
9.1338100,45.5767800,2,,0,0
12.6241400,43.7479400,1,50,0,0
12.6205000,43.7476400,1,50,0,0
11.9425300,44.4301700,1,50,0,0
7.3960600,45.1116700,1,50,0,0
14.7125300,41.0690600,1,60,0,0
11.5587500,46.5477800,1,40,0,0
9.9591100,45.2480000,1,50,0,0
9.7211100,45.3466700,2,,0,0
12.0235300,46.0751700,1,50,0,0
11.8974400,46.7836900,1,30,0,0
9.2003100,45.3231100,1,50,0,0
11.3187800,46.4031100,1,40,0,0
11.9548900,44.9911700,1,50,0,0
11.9174200,46.7083300,1,50,0,0
15.6281400,41.3137200,1,50,0,0
12.0401400,45.3615600,1,50,0,0
7.2327800,45.1234200,1,50,0,0
13.2893600,45.9360000,1,50,0,0
11.4319200,44.7001400,1,50,0,0
13.2830600,45.9516400,1,50,0,0
12.9896700,42.0230800,1,50,0,0
10.8033600,44.6768900,1,50,0,0
11.7470000,44.7534200,1,50,0,0
11.9419200,46.7828300,1,50,0,0
12.1856400,45.6975600,2,,0,0
11.8306700,44.5181100,1,50,0,0
10.3771100,45.5089700,1,50,0,0
13.2926400,45.9302800,1,50,0,0
12.0520800,45.3994400,1,50,0,0
11.1775300,46.6428100,1,50,0,0
11.3365000,46.4706700,1,40,0,0
11.7237800,45.3713600,1,50,0,0
10.8636900,45.4837200,1,50,0,0
11.8278900,45.4170600,3,50,0,0
11.8796900,45.4160300,3,50,0,0
12.2573600,45.4715600,1,70,0,0
11.3210000,46.4063900,1,40,0,0
9.2802500,45.5118300,1,50,0,0
13.1560800,43.7576400,1,50,0,0
13.1249200,43.7771900,1,50,0,0
12.1591700,45.4690800,1,70,0,0
12.1924700,45.4554200,1,70,0,0
12.2797800,46.7302200,1,30,0,0
12.2782500,46.7347800,1,50,0,0
9.2481900,45.5958300,1,50,0,0
11.5373600,45.0914400,1,70,0,0
10.8588900,46.7249200,1,50,0,0
10.1284400,45.5569400,1,90,0,0
9.2228100,45.5992500,1,50,0,0
10.8168100,45.4429400,1,50,0,0
8.6086700,45.1909700,1,50,0,0
12.0040800,46.0594700,1,60,0,0
12.3228600,46.7308100,1,50,0,0
12.0013100,42.9576400,1,50,0,0
7.7149700,44.8653900,1,50,0,0
9.5866900,45.5385800,1,50,0,0
11.8336700,45.4150800,2,,0,0
12.4183900,45.6461700,1,70,0,0
10.8671700,44.5361100,1,70,0,0
8.3847200,45.3615600,1,50,0,0
7.7158100,45.3391100,1,50,0,0
11.9192200,45.6807200,2,,0,0
11.8916700,45.6854400,1,70,0,0
7.5554700,45.1146900,1,80,0,0
11.2398900,46.3339400,1,50,0,0
11.2435800,46.3407200,1,50,0,0
11.2509400,46.3453300,1,50,0,0
12.6299200,43.9315000,1,50,0,0
12.6028300,43.9670800,1,50,0,0
7.5032200,44.8573900,1,50,0,0
11.2419700,46.3336100,1,50,0,0
11.2990000,46.3553100,1,50,0,0
13.0783600,45.9954400,1,50,0,0
10.9419700,45.4786100,1,50,0,0
14.8290000,40.9264400,1,70,0,0
9.2926700,45.5129700,1,50,0,0
9.2950600,45.5699200,1,70,0,0
11.6523600,44.6155000,1,70,0,0
11.1635800,44.7914400,1,90,0,0
11.6444200,45.1451100,1,50,0,0
12.0080800,45.4965000,1,70,0,0
12.2139200,44.7193100,3,50,0,0
12.0735800,44.3577500,1,50,0,0
7.3915600,45.1138100,1,50,0,0
9.3896700,45.1591100,1,70,0,0
7.6290300,44.8230300,1,50,0,0
11.6489200,44.6500300,1,50,0,0
8.9083900,45.1220600,1,30,0,0
11.3680600,45.8255300,1,70,0,0
12.0781900,44.3563300,1,50,0,0
7.4283900,45.0945000,1,50,0,0
11.5326900,44.5645000,1,70,0,0
7.7237200,44.8663300,1,50,0,0
11.9561400,42.9977800,1,50,0,0
9.2656100,45.5585000,1,70,0,0
7.8976700,44.6871400,1,50,0,0
12.0146900,44.4536400,1,50,0,0
13.3296100,46.0863900,1,50,0,0
12.2278100,45.6123300,1,50,0,0
11.9450600,45.3078600,1,50,0,0
10.5879200,46.6151400,1,50,0,0
11.8070800,43.0703900,1,50,0,0
11.4281700,45.7685000,1,50,0,0
7.4964400,44.6544700,1,50,0,0
12.1255000,46.1990300,1,90,0,0
8.0452800,44.3046900,1,50,0,0
13.0970300,43.7283100,1,50,0,0
11.1892500,46.6907200,1,50,0,0
7.7363300,44.9846400,2,,0,0
11.7019200,45.3659200,1,50,0,0
7.8283600,45.5500300,1,50,0,0
11.7951900,45.3760600,1,50,0,0
12.6063300,45.5809400,1,50,0,0
9.8709400,45.1983600,1,50,0,0
12.3495000,46.7024400,1,40,0,0
7.7327200,45.1515000,1,50,0,0
8.8540600,44.8297200,1,50,0,0
12.3692500,46.6860800,1,50,0,0
12.6053900,45.6538600,1,50,0,0
11.4384400,45.7598900,1,50,0,0
12.6014400,41.7826400,1,60,0,0
12.2740000,45.4990000,1,90,0,0
12.5835800,45.6348600,1,50,0,0
11.1364700,44.7878600,1,50,0,0
11.1343300,44.7901400,1,50,0,0
9.3556400,45.5132800,1,30,0,0
11.8618900,45.4116100,2,,0,0
11.8611900,45.4115000,2,,0,0
11.8782500,45.4139400,3,50,0,0
11.8266100,45.4175800,3,50,0,0
11.8718300,45.3983900,2,,0,0
12.2726100,45.5029400,1,90,0,0
9.1334400,45.5796400,2,,0,0
12.0684400,44.3905300,1,50,0,0
9.2281400,45.5776400,1,50,0,0
16.2617800,39.6606400,1,70,0,0
12.1621900,45.8607800,1,50,0,0
17.2613900,40.4487800,1,60,0,0
17.2682500,40.4550000,2,,0,0
9.1161700,45.1000600,4,60,0,0
9.1144700,45.1196700,4,60,0,0
10.9807500,45.7427800,1,70,0,0
12.5816900,45.6216100,1,50,0,0
16.6082800,40.0165600,4,90,0,0
16.6091700,40.0013300,4,90,0,0
11.7605000,45.9785800,1,90,0,0
10.3005000,44.7110300,1,90,0,0
17.3442800,40.3591700,1,50,0,0
15.7480000,37.9302800,1,90,0,0
8.6478600,45.9908900,1,50,0,0
7.7112500,44.8285300,1,50,0,0
7.5350800,44.5415300,1,50,0,0
8.9120800,45.1283900,1,30,0,0
7.6010600,45.0281100,1,50,0,0
11.7454400,44.7643900,1,50,0,0
11.1995600,44.4570000,3,50,0,0
14.1741400,42.4966100,2,,0,0
11.4300600,44.7910300,1,50,0,0
9.0457500,45.8104200,1,50,0,0
10.9756100,45.4063300,1,60,0,0
9.1143900,45.1196400,4,60,0,0
9.1160600,45.1001900,4,60,0,0
12.1784400,44.8022500,1,50,0,0
8.6882800,45.7441900,1,50,0,0
17.2210800,40.5135800,1,50,0,0
15.6414700,38.0052500,1,90,0,0
11.8025300,45.3613600,1,50,0,0
11.8023900,45.3570000,1,50,0,0
10.8020300,45.5196400,1,50,0,0
9.5865600,45.1653100,1,50,0,0
14.7082800,40.9004400,4,,0,0
14.7424200,40.9089700,4,,0,0
12.0545300,41.9830000,3,60,0,0
17.2679700,40.4542800,2,,0,0
16.4692800,41.2516100,2,,0,0
16.4701100,41.2514700,2,,0,0
11.7388100,45.7684700,2,,0,0
8.9355300,45.5953600,2,,0,0
8.9353900,45.5951400,2,,0,0
10.3626100,45.5038900,2,,0,0
10.9501900,43.7177200,2,,0,0
9.1014200,45.5410000,2,,0,0
9.0664700,45.4636900,2,,0,0
9.7250300,45.7055300,2,,0,0
9.4122500,44.2740600,2,,0,0
9.4130000,44.2740300,2,,0,0
9.6127500,45.6414700,2,,0,0
13.7930300,43.1803600,2,,0,0
12.3294400,45.9018600,2,,0,0
11.7622200,45.7243900,2,,0,0
11.8810800,45.6898100,2,,0,0
12.0803100,45.2165600,2,,0,0
10.8974400,44.6353600,2,,0,0
8.1123900,45.4442500,2,,0,0
8.1123300,45.4449400,2,,0,0
18.3887200,40.0357200,2,,0,0
13.9195300,42.8696100,2,,0,0
13.9125300,42.8875800,2,,0,0
9.5372500,45.5718100,2,,0,0
10.7682200,45.1418900,2,,0,0
10.7690600,45.1415300,2,,0,0
10.9235600,43.9325300,2,,0,0
8.7177500,44.8522800,2,,0,0
7.3073600,44.7559400,1,50,0,0
7.3883600,44.5681900,1,70,0,0
7.4039700,44.5640800,1,50,0,0
7.4678900,44.3829700,1,50,0,0
7.4712200,44.3795800,1,50,0,0
7.6703300,44.8364200,1,50,0,0
7.7122800,44.8447800,1,50,0,0
7.7277800,44.8504200,1,50,0,0
7.7670000,44.8524400,1,50,0,0
7.7807500,44.8605600,1,50,0,0
7.8521700,44.6801700,1,50,0,0
7.8936400,44.6895600,1,50,0,0
7.9491100,44.6502800,1,50,0,0
7.9530300,44.6212200,1,50,0,0
7.9610800,44.8872500,1,50,0,0
8.2429700,44.3727500,1,70,0,0
8.2499700,45.5870600,1,50,0,0
8.2520300,45.5869700,1,50,0,0
8.2530600,45.5804200,1,50,0,0
8.2558600,45.5907500,1,50,0,0
8.2978100,44.7107200,1,50,0,0
8.3601900,45.1671400,1,50,0,0
8.3617200,45.1667200,1,50,0,0
8.3635800,45.1662200,1,30,0,0
8.3656400,45.1656700,1,30,0,0
8.3656100,44.6627800,1,50,0,0
8.3688100,44.6626400,1,50,0,0
8.3699700,45.1653600,1,50,0,0
8.4249400,44.9699700,1,50,0,0
8.4312200,44.9565800,1,50,0,0
8.4936400,45.7194400,1,50,0,0
8.4976700,45.7101400,1,50,0,0
8.5104200,45.7101700,1,50,0,0
8.5263900,45.7171400,1,50,0,0
8.5378100,45.7768900,1,50,0,0
8.6387800,45.5878900,1,50,0,0
8.6648300,45.1227500,1,70,0,0
8.6655000,45.1153900,1,50,0,0
8.6679400,45.1140300,1,50,0,0
8.6655800,45.1453300,1,50,0,0
8.6658300,45.1487500,1,50,0,0
8.6657500,45.1586700,1,70,0,0
8.7598100,45.9626700,1,50,0,0
8.7615300,45.9606400,1,50,0,0
8.7650000,45.9562500,1,50,0,0
8.8598900,45.1153900,1,50,0,0
8.9280800,45.1878300,1,50,0,0
8.9977800,45.1831900,1,50,0,0
9.0377500,45.1683300,1,50,0,0
9.0414700,45.1968900,1,50,0,0
9.0430300,45.1731100,1,50,0,0
9.1558900,45.1808600,1,50,0,0
9.1916700,45.1790000,1,50,0,0
9.1969200,45.1780300,1,50,0,0
9.2635600,45.5684200,1,50,0,0
9.2669700,45.5626400,1,50,0,0
9.2739400,45.5139700,1,50,0,0
9.2839200,45.5195600,1,50,0,0
9.3118300,45.0927200,1,50,0,0
9.3183900,45.0990600,1,50,0,0
9.3281700,45.9136100,1,90,0,0
9.5454700,44.9565600,1,50,0,0
9.5509200,44.9578100,1,50,0,0
9.5683300,45.7365000,1,50,0,0
9.9718300,44.9198900,1,50,0,0
10.0928300,45.6364700,1,50,0,0
10.1154400,44.8509200,1,90,0,0
10.2553600,44.7669200,1,50,0,0
10.2605000,45.0562200,1,50,0,0
10.3186100,45.9697800,1,50,0,0
10.3215800,45.9712200,1,50,0,0
10.3590000,45.5023600,1,50,0,0
10.3659400,45.4416900,1,50,0,0
10.3688600,45.4456900,1,50,0,0
10.3708900,45.5076900,1,50,0,0
10.3853100,45.4191900,1,50,0,0
10.3883600,45.4196400,1,50,0,0
10.3912500,45.4205300,1,50,0,0
10.3935000,45.4204700,1,50,0,0
10.3963600,45.4973100,1,50,0,0
10.4438900,45.5328600,1,50,0,0
10.4508900,45.8821900,1,50,0,0
10.4526700,45.8851700,1,50,0,0
10.4534400,45.8345600,1,50,0,0
10.4541400,45.8318300,1,50,0,0
10.4556400,45.8298100,1,50,0,0
10.4565000,45.8289200,1,50,0,0
10.4568900,45.8258600,1,50,0,0
10.4570000,44.8749400,1,50,0,0
10.4945300,43.6985800,1,50,0,0
10.4995600,45.5482200,1,50,0,0
10.5080600,45.4655300,1,50,0,0
10.6808100,43.5833100,1,50,0,0
10.7300000,44.7381900,1,70,0,0
10.7499200,45.3563100,1,50,0,0
10.8318600,43.7830000,1,50,0,0
10.8330000,43.7816700,1,50,0,0
10.8358600,43.7919200,1,50,0,0
10.8712500,45.2829700,1,50,0,0
10.8713600,43.7228300,1,50,0,0
10.8893300,43.9232200,1,50,0,0
10.8921900,44.5307500,1,70,0,0
10.9409700,45.5266100,1,50,0,0
10.9446900,45.4154200,1,50,0,0
10.9605300,43.6325800,1,50,0,0
10.9717500,45.4287500,1,70,0,0
10.9781100,45.4062500,1,50,0,0
10.9808900,45.4025600,1,50,0,0
10.9776900,45.7409200,1,70,0,0
10.9983300,45.8232500,1,50,0,0
11.0001900,45.8190800,1,50,0,0
11.0013900,45.7692200,1,50,0,0
11.0016700,45.7731400,1,50,0,0
11.0154400,45.7980000,1,50,0,0
11.0156900,45.7964700,1,50,0,0
11.0226900,44.8354400,1,50,0,0
11.0231900,44.8369400,1,50,0,0
11.0865000,44.4978600,1,50,0,0
11.1144400,44.9971700,1,50,0,0
11.1151100,43.4864700,1,90,0,0
11.1371400,44.8416900,1,50,0,0
11.3752800,43.9046900,1,50,0,0
11.4006400,43.9521100,1,50,0,0
11.4010600,44.6953900,1,50,0,0
11.4069200,44.7126400,1,50,0,0
11.4773300,44.6372800,1,50,0,0
11.4790800,44.6365000,1,50,0,0
11.4932800,45.6467500,1,50,0,0
11.4990600,45.0178300,1,50,0,0
11.5090300,45.6455300,1,50,0,0
11.5471100,44.8236900,1,50,0,0
11.5494200,44.8263900,1,50,0,0
11.5823900,45.5518600,1,90,0,0
11.5984200,44.8792500,1,30,0,0
11.6278300,45.6821700,1,50,0,0
11.6505600,44.8256900,1,50,0,0
11.6560000,45.6995000,1,50,0,0
11.6595800,44.8375000,1,50,0,0
11.6959200,45.6143900,1,70,0,0
11.7138900,45.7429700,1,50,0,0
11.7528900,45.7281700,1,50,0,0
11.7691700,45.2523600,1,60,0,0
11.7760000,45.6801700,1,50,0,0
11.8290000,43.1490600,1,50,0,0
11.8343900,45.6447800,1,50,0,0
11.8923900,44.7954400,1,50,0,0
11.9088300,45.6713100,1,50,0,0
11.9285000,46.7015600,1,50,0,0
11.9630800,44.9928600,1,50,0,0
11.9767800,46.0814700,1,50,0,0
12.0040000,45.5938300,1,50,0,0
12.0141100,45.9011100,1,50,0,0
12.0366700,44.4444700,1,50,0,0
12.0420300,43.1246700,1,40,0,0
12.0742500,45.2708900,3,60,0,0
12.1009400,46.4051400,1,90,0,0
12.1034200,46.3924700,1,50,0,0
12.1293100,45.8703900,1,50,0,0
12.1472800,44.8576700,1,50,0,0
12.1493600,44.8658600,1,50,0,0
12.1646400,45.4758900,1,50,0,0
12.2285300,45.5835000,1,40,0,0
12.3674400,44.1745300,1,50,0,0
12.3681100,44.1748900,1,50,0,0
12.4037800,44.1864700,1,50,0,0
12.4967200,44.1069200,1,50,0,0
12.5720600,43.9584700,1,50,0,0
12.5848300,42.1680800,1,50,0,0
12.5938600,42.1478900,1,50,0,0
12.5948600,42.1447500,1,50,0,0
12.6278300,43.9620000,1,50,0,0
12.6299700,43.9596400,1,50,0,0
12.6627800,43.7540800,1,50,0,0
12.6668300,43.7576100,1,50,0,0
12.6925000,43.9367500,1,50,0,0
12.8347500,46.1712800,1,50,0,0
12.8582200,46.1421400,1,70,0,0
12.8913900,43.7246400,1,110,0,0
12.9573600,43.7688900,1,100,0,0
12.9683900,43.7332800,1,30,0,0
13.0113900,43.7512200,1,50,0,0
13.0203300,43.7540600,1,50,0,0
13.0791700,41.8417200,1,50,0,0
13.2429200,46.1723300,1,50,0,0
13.3064400,43.4609700,1,60,0,0
13.3247500,43.4503300,1,60,0,0
13.3412200,43.3652500,1,50,0,0
13.3470300,43.4276100,1,50,0,0
13.3477800,43.2645600,1,50,0,0
13.3636700,43.4389200,1,50,0,0
13.3748100,43.4420300,1,50,0,0
13.6267200,43.1722200,1,50,0,0
13.7293100,43.3097200,1,50,0,0
14.0082200,42.2735000,1,50,0,0
7.4828100,44.4735800,1,50,0,0
7.7200600,44.8408600,1,50,0,0
9.3719200,46.1286900,1,90,0,0
10.8490600,46.7361900,1,50,0,0
10.8035000,44.8183300,1,60,0,0
10.7937800,44.8205000,1,60,0,0
7.5702200,44.5346100,1,50,0,0
7.5273100,44.3775000,1,50,0,0
10.1579400,45.1115300,1,50,0,0
11.9704200,46.4761400,1,50,0,0
8.9452200,39.5733900,1,70,0,0
13.0840300,46.0623900,1,50,0,0
16.4955000,40.4839200,1,80,0,0
16.5027200,40.4705800,1,80,0,0
8.4366100,46.1347200,1,50,0,0
8.4300300,46.1333300,1,50,0,0
7.4969700,44.6435300,1,40,0,0
13.2969700,46.0387500,1,50,0,0
11.6672800,44.6228900,1,50,0,0
7.9948300,45.1593300,1,50,0,0
11.1704200,46.6890600,1,50,0,0
11.5983300,46.6677200,1,40,0,0
11.1671700,46.6852800,1,50,0,0
15.2203900,37.8059200,1,50,0,0
9.3055600,45.2800300,4,50,0,0
9.3186400,45.2713100,4,50,0,0
13.1279200,43.7525000,1,50,0,0
10.6870000,45.4156900,1,50,0,0
7.5768100,44.5623600,1,50,0,0
12.8307800,37.9483600,1,40,0,0
7.8581100,44.6470800,1,50,0,0
12.6090300,45.5868600,1,50,0,0
14.1966100,42.4286900,1,50,0,0
14.4035300,40.8801900,1,70,0,0
15.1632800,37.6353900,1,90,0,0
16.7650800,39.5858900,1,50,0,0
16.7657800,39.5921400,1,50,0,0
16.7691100,39.5987800,1,50,0,0
17.2662200,40.4516900,1,60,0,0
17.3516400,40.4600300,1,50,0,0
17.4117500,40.4446100,1,50,0,0
8.5601100,44.3533900,4,110,0,0
8.5143600,44.3354400,4,110,0,0
10.7559200,44.8659200,4,70,0,0
10.7877800,44.8997800,4,70,0,0
7.8945800,44.9330300,4,90,0,0
7.9050300,44.9364700,4,90,0,0
9.2158900,45.8194200,4,70,0,0
9.2230000,45.8326400,4,70,0,0
9.2229700,45.8326700,4,70,0,0
9.2157200,45.8193600,4,70,0,0
9.3186900,45.2713100,4,70,0,0
9.3056700,45.2800300,4,70,0,0
8.2903900,45.4478100,2,,0,0
11.1596700,46.6852800,1,50,0,0
11.2341700,46.0162500,1,50,0,0
11.6059200,44.5858600,1,50,0,0
12.0508900,45.5217800,1,50,0,0
11.7618900,45.2166900,1,50,0,0
11.7728100,45.4211400,1,50,0,0
11.2925600,45.1912800,2,,0,0
11.1992500,46.5790600,1,50,0,0
12.0728100,45.4976100,1,70,0,0
8.7390600,45.7939700,1,50,0,0
7.8861100,43.8401700,1,50,0,0
11.1845600,46.6255300,1,50,0,0
11.1683300,46.6870600,1,50,0,0
7.8996400,43.8381100,1,50,0,0
11.8149200,45.6641100,1,60,0,0
11.4943300,45.0539200,1,70,0,0
8.0483600,45.3435300,1,50,0,0
12.0195800,45.5208100,1,50,0,0
11.6112200,44.8162800,1,50,0,0
10.4816100,43.4264200,1,80,0,0
12.2247500,46.7213600,1,50,0,0
12.8521700,37.9494700,1,60,0,0
7.4658900,45.4163100,1,50,0,0
11.3660600,45.8226700,1,50,0,0
11.4065600,45.7908900,1,70,0,0
11.4117500,45.7887800,1,70,0,0
8.6846700,44.8170000,1,50,0,0
9.5505000,44.9638900,1,50,0,0
12.7759200,45.6878600,1,70,0,0
9.2133600,46.0235000,1,50,0,0
11.3539200,43.3005600,1,70,0,0
8.1224700,44.8752500,1,70,0,0
11.6682800,45.4275300,1,50,0,0
7.4222200,45.4341900,1,50,0,0
11.9521900,45.7230300,1,70,0,0
7.4102200,45.1131700,1,50,0,0
7.4066900,45.0951900,1,50,0,0
7.4152800,45.1095600,1,50,0,0
12.9237500,43.7314400,1,50,0,0
15.5807200,41.4847500,1,60,0,0
11.1376100,46.6652800,1,50,0,0
11.4278300,46.4135600,1,40,0,0
14.9895800,40.5458100,1,60,0,0
11.9978300,45.4850800,1,50,0,0
7.8608600,45.2261400,1,40,0,0
8.0834400,44.5987500,1,50,0,0
11.8843600,44.2791400,1,50,0,0
12.2837200,45.6732500,1,40,0,0
9.2935300,45.5950000,1,50,0,0
7.4438600,45.0296100,2,,0,0
7.6197800,44.8148100,1,50,0,0
11.5004400,45.5301100,2,,0,0
11.1581100,46.6096100,1,50,0,0
11.4245800,45.7838100,1,50,0,0
17.4218300,40.4442500,1,50,0,0
14.5823100,41.4545600,1,80,0,0
11.5396400,46.4285800,1,50,0,0
11.1457200,46.6559400,1,50,0,0
10.4604200,45.7335600,1,50,0,0
9.6798600,45.1984200,1,50,0,0
10.8608600,45.4406100,1,50,0,0
10.8945000,45.4287800,1,30,0,0
10.8743900,45.4433100,1,50,0,0
7.8477800,45.2403300,1,50,0,0
11.9226900,44.3443900,1,70,0,0
12.0741100,45.3091900,2,,0,0
10.8873900,43.9781400,1,50,0,0
9.1426100,45.2826700,1,50,0,0
11.8522500,45.3732200,1,70,0,0
9.2738300,45.8618900,1,50,0,0
12.6929400,45.6365600,1,50,0,0
13.8057500,41.2206700,1,80,0,0
11.8611900,44.5836900,1,50,0,0
11.9331100,46.7005000,1,40,0,0
7.7346900,45.3162200,1,50,0,0
9.2404700,45.4996100,1,70,0,0
12.6763100,45.5766400,1,50,0,0
12.0748300,45.2708600,3,60,0,0
11.7706100,45.3649400,1,50,0,0
11.9766400,45.3465600,1,50,0,0
7.6869400,45.1351100,2,,0,0
11.4227500,45.7844400,1,50,0,0
11.4425800,45.7598100,1,50,0,0
8.6104200,44.9667800,1,50,0,0
11.7865800,45.3812800,1,70,0,0
10.7317500,46.3109700,1,50,0,0
13.3347500,45.8954400,1,50,0,0
14.0534400,42.3042800,3,50,0,0
10.7800000,45.5992800,1,70,0,0
11.7501900,44.3696700,1,70,0,0
13.0992500,46.0406400,1,50,0,0
17.9540300,40.2064700,1,60,0,0
10.8463300,45.2351900,1,50,0,0
12.0933600,45.3358300,1,50,0,0
11.4067800,46.0443900,1,30,0,0
13.5322200,45.7969700,1,40,0,0
11.1740300,46.6533300,1,50,0,0
13.0865800,46.0542200,1,50,0,0
10.8228300,45.5438100,1,50,0,0
9.0009200,45.8065600,1,50,0,0
11.2382200,46.4090300,1,50,0,0
15.0914700,36.8703600,1,50,0,0
7.1685300,44.9758300,1,50,0,0
11.8941400,44.2840300,1,50,0,0
13.0423300,46.0244700,1,50,0,0
12.4940800,45.5675300,1,90,0,0
10.5524200,46.6740000,1,50,0,0
